id_seguimiento,id_arbol,fecha_hora,tipo_seguimiento,estado_salud,fuste,cazuela,ahuecamiento,inclinacion,altura,fase_vital,riesgo,levantamiento_vereda,tipo_tierra,tipo_calle,luz_led,prox_fecha_mante
5792,5797,7/26/2024 10:22:26,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,Alto,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5793,5798,7/26/2024 10:24:01,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Asfalto,Si,7/26/2025
5794,5799,7/26/2024 10:26:15,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5795,5800,7/26/2024 10:29:22,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Asfalto,Si,7/26/2025
5796,5801,7/26/2024 10:29:42,Tala,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5797,5802,7/26/2024 10:32:05,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Asfalto,Si,7/26/2025
5798,5803,7/26/2024 10:35:30,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5799,5804,7/26/2024 10:37:29,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5800,5805,7/26/2024 10:38:17,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Asfalto,Si,7/26/2025
5801,5806,7/26/2024 10:41:03,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Asfalto,Si,7/26/2025
5802,5807,7/26/2024 10:54:36,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5803,5808,7/26/2024 10:56:33,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,7/26/2025
5804,5809,7/26/2024 11:00:01,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,7/26/2025
5805,5810,7/26/2024 11:23:24,Plantacion,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5806,5811,7/26/2024 11:25:06,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/26/2025
5807,5812,7/26/2024 11:27:15,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/26/2025
5808,5813,7/26/2024 14:08:29,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,Moderado,Leve,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Ripio,Si,7/26/2024
5809,5814,7/26/2024 16:22:01,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Tierra,No,7/26/2024
5810,5815,7/26/2024 16:41:22,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 5 a 10 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Tierra,No,7/26/2024
5811,5816,7/29/2024 14:04:49,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/29/2024
5812,5817,7/29/2024 15:10:31,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 5 a 10 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,7/29/2024
5813,5818,7/30/2024 13:52:35,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/30/2024
5814,5819,7/30/2024 15:08:29,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/30/2024
5815,5820,7/30/2024 15:42:44,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,7/30/2024
5816,5821,7/31/2024 08:17:49,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/31/2025
5817,5822,7/31/2024 08:32:09,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5818,5823,7/31/2024 08:33:22,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5819,5824,7/31/2024 08:34:57,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5820,5825,7/31/2024 08:37:37,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5821,5826,7/31/2024 08:38:12,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/31/2026
5822,5827,7/31/2024 08:39:51,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5823,5828,7/31/2024 08:41:24,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5824,5829,7/31/2024 08:43:23,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5825,5830,7/31/2024 08:45:48,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5826,5831,7/31/2024 08:48:32,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5827,5832,7/31/2024 08:48:47,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Ripio,Si,7/31/2025
5828,5833,7/31/2024 08:50:47,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5829,5834,7/31/2024 08:54:17,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5830,5835,7/31/2024 10:11:56,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5831,5836,7/31/2024 10:25:27,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5832,5837,7/31/2024 10:25:40,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5833,5838,7/31/2024 10:28:56,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5834,5839,7/31/2024 10:31:27,Plantacion,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5835,5840,7/31/2024 10:33:18,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5836,5841,7/31/2024 10:36:37,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5837,5842,7/31/2024 10:38:02,Extraccion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,7/31/2025
5838,5843,7/31/2024 10:41:24,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5839,5844,7/31/2024 10:42:18,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Ripio,Si,7/31/2025
5840,5845,7/31/2024 10:43:57,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5841,5846,7/31/2024 10:44:46,Plantacion,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Ripio,Si,7/31/2025
5842,5847,7/31/2024 10:51:15,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/31/2025
5843,5848,7/31/2024 10:54:06,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/31/2025
5844,5849,7/31/2024 10:55:38,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5845,5850,7/31/2024 10:58:06,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5846,5851,7/31/2024 10:59:53,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Ripio,Si,7/31/2025
5847,5852,7/31/2024 11:06:08,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,7/31/2025
5848,5853,7/31/2024 11:17:53,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/31/2025
5849,5854,7/31/2024 11:23:31,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/31/2025
5850,5855,7/31/2024 11:24:20,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/31/2025
5851,5856,7/31/2024 11:26:39,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/31/2025
5852,5857,7/31/2024 11:26:57,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/31/2025
5853,5858,7/31/2024 11:30:28,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,7/31/2025
5854,5859,7/31/2024 11:52:10,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,7/31/2025
5855,5860,7/31/2024 13:40:03,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Ripio,Si,7/31/2024
5856,5861,7/31/2024 14:07:27,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/31/2024
5857,5862,7/31/2024 14:33:42,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 4 y 7 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,7/31/2024
5858,5863,7/31/2024 15:01:38,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 10 a 15 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,7/31/2024
5859,5864,7/31/2024 15:23:44,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Alto,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,7/31/2024
5860,5865,7/31/2024 15:54:25,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,No,Pronunciado,De 4 y 7 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,7/31/2024
5861,5866,8/1/2024 15:10:08,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,Leve,Arenosa,Asfalto,Si,2024-01-08
5862,5867,8/1/2024 16:03:38,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),Considerable,Arenosa,Asfalto,Si,2024-01-08
5863,5868,8/1/2024 16:38:35,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Tierra,No,2024-01-08
5864,5869,8/1/2024 17:26:47,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Añoso,Sin riesgo de caída,No,Arenosa,Ripio,Si,2024-01-08
5865,5870,8/2/2024 8:16:04,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5866,5871,8/2/2024 8:19:03,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Tierra,Si,2025-02-08
5867,5872,8/2/2024 8:26:37,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5868,5873,8/2/2024 8:28:53,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,2025-02-08
5869,5874,8/2/2024 8:29:37,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,2025-02-08
5870,5875,8/2/2024 8:33:22,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5871,5876,8/2/2024 8:35:21,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5872,5877,8/2/2024 8:40:30,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5873,5878,8/2/2024 8:45:23,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,No,2025-02-08
5874,5879,8/2/2024 8:47:08,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,2025-02-08
5875,5880,8/2/2024 8:47:52,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5876,5881,8/2/2024 8:50:55,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,2025-02-08
5877,5882,8/2/2024 9:03:32,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,2025-02-08
5878,5883,8/2/2024 9:09:34,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,2025-02-08
5879,5884,8/2/2024 9:30:51,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,2025-02-08
5880,5885,8/2/2024 9:34:00,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Asfalto,Si,2025-02-08
5881,5886,8/2/2024 9:40:54,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-02-08
5882,5887,8/2/2024 9:43:54,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-02-08
5883,5888,8/2/2024 9:46:18,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-02-08
5884,5889,8/2/2024 9:49:19,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-02-08
5885,5890,8/2/2024 10:04:54,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Negra,Ripio,Si,2025-02-08
5886,5891,8/2/2024 10:06:52,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-02-08
5887,5892,8/2/2024 10:10:11,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,2025-02-08
5888,5893,8/2/2024 10:10:11,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,2025-02-08
5889,5894,8/2/2024 10:14:04,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,2025-02-08
5890,5895,8/2/2024 10:16:16,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-02-08
5891,5896,8/2/2024 10:27:32,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,No,2025-02-08
5892,5897,8/2/2024 10:31:22,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,No,2025-02-08
5893,5898,8/2/2024 10:31:23,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,No,2025-02-08
5894,5899,8/2/2024 10:40:25,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,2025-02-08
5895,5900,8/2/2024 10:43:12,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Tierra,No,2025-02-08
5896,5901,8/2/2024 14:17:45,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,2024-02-08
5897,5902,8/5/2024 13:49:01,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Ripio,No,2024-05-08
5898,5903,8/5/2024 14:12:39,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,Moderado,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Ripio,Si,2024-05-08
5899,5904,8/5/2024 14:52:37,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Ripio,No,2024-05-08
5900,5905,8/5/2024 15:22:38,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,2024-05-08
5901,5906,8/5/2024 15:28:34,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Ripio,Si,2024-05-08
5902,5907,8/5/2024 15:51:22,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Ripio,Si,2024-05-08
5903,5908,8/5/2024 16:27:36,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Suelo de Relleno,Asfalto,Si,2024-05-08
5904,5909,8/5/2024 17:17:29,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Chica,Moderado,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,2024-05-08
5905,5910,8/6/2024 8:34:01,Plantacion,Bueno,Entre 0.10 y 0.40 m,Chica,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Ripio,Si,2025-06-08
5906,5911,8/6/2024 8:40:09,Plantacion,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Ripio,Si,2025-06-08
5907,5912,8/6/2024 8:52:10,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Ripio,No,2025-06-08
5908,5913,8/6/2024 8:54:04,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Ripio,No,2025-06-08
5909,5914,8/6/2024 9:01:52,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Ripio,Si,2025-06-08
5910,5915,8/6/2024 9:02:15,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Limosa,Ripio,Si,2025-06-08
5911,5916,8/6/2024 9:15:16,Plantacion,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Tierra,Si,2025-06-08
5912,5917,8/6/2024 9:16:23,Plantacion,Bueno,Entre 0.10 y 0.40 m,Mediana,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Suelo de Relleno,Asfalto,Si,2025-06-08
